num,devicetime,id_an,latitude,longitude,name,phone,servertime,speed,status,date,time,time_stop,info,Landmark,hari
1,2018-03-20T21:02:16.258Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:02:16.258Z,0,Stop,2018-03-20,21:02:16,0:02:52,Ngetem,Perumahan,Selasa
1,2018-03-20T21:05:06.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:05:08.080Z,0,Stop,2018-03-20,21:05:08,0:00:08,Menurunkan Penumpang,,Selasa
1,2018-03-20T21:05:16.996Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:05:16.996Z,0,Stop,2018-03-20,21:05:16,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T21:08:16.899Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:08:16.899Z,0,Stop,2018-03-20,21:08:16,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T21:11:16.694Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:11:16.694Z,0,Stop,2018-03-20,21:11:16,0:02:11,Ngetem,Perumahan,Selasa
1,2018-03-20T21:13:25.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:13:27.815Z,0,Stop,2018-03-20,21:13:27,0:00:49,Menurunkan Penumpang,,Selasa
1,2018-03-20T21:14:16.613Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:14:16.613Z,0,Stop,2018-03-20,21:14:16,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T21:17:16.391Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:17:16.391Z,0,Stop,2018-03-20,21:17:16,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T21:20:16.210Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:20:16.210Z,0,Stop,2018-03-20,21:20:16,0:01:31,Ngetem,Perumahan,Selasa
1,2018-03-20T21:21:45.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:21:47.211Z,0,Stop,2018-03-20,21:21:47,0:01:29,Ngetem,Perumahan,Selasa
1,2018-03-20T21:23:16.089Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:23:16.089Z,0,Stop,2018-03-20,21:23:16,0:02:59,Ngetem,Perumahan,Selasa
1,2018-03-20T21:26:15.931Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T21:26:15.931Z,0,Stop,2018-03-20,21:26:15,0:03:00,Ngetem,Perumahan,Selasa
